label,name
食物,海带果菜汁
食物,白酒
食物,杏仁
食物,白扁豆
食物,羊油
食物,田鸡
食物,鸭肝
食物,芝麻
食物,葵花子仁
症状,黑蒙
症状,复视
症状,耳痛
症状,低热
症状,灼痛
症状,剧痛
症状,抑郁
症状,眩晕
症状,乏力
症状,结节
症状,失眠
症状,无脉症
症状,头痛
症状,肌痛
症状,高热
科室,风湿免疫科
科室,内科
检查,碱性磷酸酶
检查,颞动脉活检
治疗方式,药物治疗
治疗方式,康复治疗
治疗方式,支持性治疗
食物,花生杏仁粥
食物,小麦粥
食物,红豆糯米粥
食物,肉片粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,牛奶玉米汤
食物,绿豆南瓜汤
食物,白酒
食物,杏仁
食物,白扁豆
食物,虾皮
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,注射用甲泼尼龙琥珀酸钠
药物,醋酸地塞米松片
药物,马来酸桂哌齐特注射液
药物,醋酸地塞米松片
药物,马来酸桂哌齐特注射液
症状,昏迷
症状,水肿
症状,低热
症状,偏瘫
症状,气胸
症状,咳嗽
症状,复视
症状,紫癜
症状,结节
症状,血尿
症状,血管炎
症状,乏力
症状,盲点
症状,葡萄膜炎
症状,肌痛
症状,溃疡
症状,黄疸
症状,蛋白尿
症状,心力衰竭
症状,高血压
症状,腹痛
症状,胸痛
症状,腹膜炎
症状,头痛
症状,风团
科室,风湿免疫科
科室,内科
检查,血常规
检查,尿蛋白
检查,抗核抗体
检查,类风湿因子
检查,血管造影
检查,血管造影
治疗方式,药物治疗
治疗方式,支持性治疗
食物,花生杏仁粥
食物,小麦粥
食物,荞麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,绿豆南瓜汤
食物,冬菇椰菜豆腐粉丝汤
食物,萝卜豆腐汤
食物,白酒
食物,杏仁
食物,白扁豆
食物,虾皮
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,醋酸泼尼松片
药物,硫唑嘌呤片
药物,硫唑嘌呤片
药物,醋酸泼尼松片
症状,贫血
症状,水肿
症状,败血症
症状,肠穿孔
症状,结节
症状,肥胖
症状,心包炎
症状,脂肪痢
症状,淋巴结肿大
症状,腹胀
症状,血尿
症状,脂膜炎
症状,血管炎
症状,乏力
症状,溃疡
症状,黄疸
症状,循环衰竭
症状,肝脾肿大
症状,胸痛
症状,高热
科室,风湿免疫科
科室,内科
检查,淋巴细胞转化率
检查,脑电图
治疗方式,药物治疗
治疗方式,手术治疗
治疗方式,康复治疗
食物,花生杏仁粥
食物,小麦粥
食物,荞麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,萝卜豆腐汤
食物,牛奶玉米汤
食物,冬菇椰菜豆腐粉丝汤
食物,白酒
食物,咸鸭蛋
食物,杏仁
食物,白扁豆
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,伤痛酊
药物,双氯芬酸钠肠溶胶囊
药物,依托度酸缓释片
药物,甲泼尼龙片
药物,曲安奈德注射液
药物,布洛芬缓释胶囊
药物,右旋布洛芬片
药物,双氯芬酸钠肠溶缓释胶囊
药物,治伤胶囊
药物,Ⅰ
药物,复方七叶皂苷钠凝胶
药物,双氯芬酸钠缓释胶囊
药物,双氯芬酸钠肠溶片
药物,双氯芬酸二乙胺凝胶
药物,双氯芬酸钠缓释片
药物,双氯芬酸二乙胺凝胶
药物,复方七叶皂苷钠凝胶
症状,紧张
科室,普外科
科室,外科
治疗方式,药物治疗
治疗方式,支持性治疗
食物,蔬菜杂烩粥
食物,杂粮粥
食物,黑芝麻甜奶粥
食物,荞麦粥
食物,小麦粥
食物,菠菜豆腐汤
食物,萝卜豆腐汤
食物,绿豆南瓜汤
食物,白酒
食物,杏仁
食物,白扁豆
食物,虾皮
食物,鸡蛋清
食物,鸡蛋
食物,鸭肝
食物,芝麻
药物,醋酸可的松片
药物,醋酸可的松注射液
药物,醋酸可的松片
药物,醋酸可的松注射液
症状,色素斑
症状,淋巴结肿大
症状,冻疮
症状,肝肿大
症状,肝结节
症状,角膜炎
症状,心力衰竭
症状,丘疹
症状,结节
症状,结石
症状,皮疹
症状,疱疹
症状,鳞屑
科室,风湿免疫科
科室,内科
检查,淋巴细胞
检查,嗜酸性粒细胞
检查,血小板减少
检查,碱性磷酸酶
检查,裂隙灯
检查,淋巴细胞数
检查,淋巴细胞数
检查,淋巴细胞
检查,淋巴细胞
检查,淋巴细胞
检查,淋巴细胞
检查,皮内试验
治疗方式,药物治疗
治疗方式,支持性治疗
治疗方式,康复治疗
食物,花生杏仁粥
食物,小麦粥
食物,虾皮香芹燕麦粥
食物,荞麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,黑芝麻甜奶粥
食物,牛奶玉米汤
食物,白酒
食物,杏仁
食物,白扁豆
食物,虾皮
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,青鹏软膏
药物,复方硫酸软骨素片
药物,氨糖美辛肠溶片
药物,吡罗昔康片
药物,雪山金罗汉止痛涂膜剂
药物,双氯芬酸钠肠溶片
药物,双氯芬酸钠缓释片
药物,盐酸氨基葡萄糖片
药物,双氯芬酸钠肠溶缓释胶囊
药物,消炎镇痛膏
药物,硫酸氨基葡萄糖片
药物,盐酸米诺环素胶囊
药物,双氯芬酸二乙胺凝胶
药物,洛索洛芬钠片
药物,黑骨藤追风活络胶囊
药物,盐酸乙哌立松片
药物,麝香壮骨膏
药物,草乌甲素片
药物,盐酸氨基葡萄糖胶囊
药物,祖师麻片
药物,Ⅰ
药物,氨糖美辛肠溶片
药物,雪山金罗汉止痛涂膜剂
症状,脓肿
科室,传染科
检查,红细胞沉降率
检查,淋巴细胞
检查,结核菌素试验
治疗方式,药物治疗
治疗方式,康复治疗
食物,小麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,牛奶玉米汤
食物,萝卜豆腐汤
食物,绿豆南瓜汤
食物,清炒蘑菇
食物,清炒嫩黄瓜
食物,啤酒
食物,黄酒
食物,白酒
食物,杏仁
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,左氧氟沙星片
药物,乳酸左氧氟沙星片
药物,头孢地尼分散片
药物,头孢氨苄胶囊
药物,盐酸米诺环素胶囊
药物,头孢泊肟酯干混悬剂
药物,盐酸左氧氟沙星胶囊
药物,左氧氟沙星片
药物,盐酸米诺环素胶囊
症状,厌食
症状,头痛
科室,风湿免疫科
科室,内科
治疗方式,药物治疗
治疗方式,支持性治疗
药物,头孢克洛颗粒
药物,鼻窦炎口服液
药物,千柏鼻炎片
药物,孟鲁司特钠咀嚼片
药物,孟鲁司特钠片
药物,曲安奈德鼻喷雾剂
药物,匹多莫德颗粒
药物,藿胆滴丸
药物,鼻咽清毒颗粒
药物,盐酸氮卓斯汀鼻喷雾剂
药物,匹多莫德口服溶液
药物,盐酸西替利嗪片
药物,祛风止痒口服液
药物,辛夷鼻炎丸
药物,匹多莫德片
药物,通窍鼻炎颗粒
药物,消炎灵胶囊
药物,小儿鼻炎片
药物,盐酸羟甲唑啉喷雾剂
药物,富马酸酮替芬片
药物,鼻炎宁颗粒
药物,滴通鼻炎水喷雾剂
药物,藿胆滴丸
药物,匹多莫德口服溶液
症状,咳嗽
症状,瘙痒
症状,流泪
症状,鼻塞
症状,畏光
症状,鼻痒
症状,湿疹
科室,耳鼻喉科
科室,五官科
检查,皮肤试验
检查,皮疹
治疗方式,药物治疗
治疗方式,手术治疗
治疗方式,支持性治疗
食物,香菇油菜包
食物,白萝卜油菜汁
食物,油菜丝炒面
食物,茄子花
食物,茄子粥
食物,脆皮茄子
食物,豆腐干拌豆角
食物,豆腐干拌荠菜
食物,杏仁
食物,白扁豆
食物,虾皮
食物,虾米
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,青鹏软膏
药物,尪痹片
药物,尼美舒利颗粒
药物,氨糖美辛肠溶片
药物,尪痹颗粒
药物,正清风痛宁缓释片
药物,雪山金罗汉止痛涂膜剂
药物,白芍总苷胶囊
药物,双蚁祛湿通络胶囊
药物,尼美舒利分散片
药物,注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白
药物,酮洛芬缓释胶囊
药物,痹祺胶囊
药物,天麻头风灵片
药物,胸腺肽肠溶片
药物,正清风痛宁片
药物,威灵骨刺膏
药物,骨刺胶囊
药物,来氟米特片
药物,祖师麻片
药物,风湿骨痛丸
药物,吲哚美辛栓
药物,硫唑嘌呤片
药物,酮洛芬缓释胶囊
药物,胸腺肽肠溶片
症状,结节
症状,疲乏
症状,无力
症状,心包炎
科室,风湿免疫科
科室,内科
检查,血红蛋白
检查,血红蛋白
检查,类风湿因子
治疗方式,药物治疗
治疗方式,支持性治疗
食物,蔬菜杂烩粥
食物,杂粮粥
食物,肉片粥
食物,荞麦粥
食物,小麦粥
食物,花生杏仁粥
食物,皮蛋瘦肉粥
食物,萝卜豆腐汤
食物,啤酒
食物,黄酒
食物,白酒
食物,杏仁
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,环吡酮胺阴道栓
药物,联苯苄唑乳膏
药物,伊曲康唑胶囊
药物,双唑泰软膏
药物,硝呋太尔制霉素阴道软胶囊
药物,盐酸特比萘芬凝胶
药物,盐酸特比萘芬片
药物,双唑泰栓
药物,环吡酮胺乳膏
药物,硝酸舍他康唑乳膏
药物,克霉唑乳膏
药物,制霉素片
药物,转移因子口服溶液
药物,盐酸伊曲康唑胶囊
药物,硝酸咪康唑乳膏
药物,转移因子胶囊
药物,克霉唑阴道片
药物,克霉唑阴道片
药物,盐酸特比萘芬凝胶
症状,贫血
症状,脱发
症状,鳞屑
症状,湿疹
科室,风湿免疫科
科室,内科
检查,单核细胞
治疗方式,药物治疗
治疗方式,支持性治疗
食物,荸荠豆腐汤
食物,荸荠粥
食物,鸡丝蘑芋豆腐
食物,小白菜芋头
食物,鲜奶核桃粥
食物,木耳核桃炖豆腐
食物,荔枝山药粥
食物,菠萝荔枝炒螺花
食物,白酒
食物,杏仁
食物,油皮
食物,白扁豆
食物,田鸡
食物,鸡蛋黄
食物,鸭肝
食物,芝麻
药物,注射用甲氨蝶呤
药物,硫唑嘌呤片
药物,硫唑嘌呤片
药物,注射用甲氨蝶呤
症状,脑脓肿
症状,脓肿
症状,肉芽肿
症状,腹泻
症状,皮炎
科室,风湿免疫科
科室,内科
检查,心电图
治疗方式,药物治疗
治疗方式,支持性治疗
药物,注射用甲氨蝶呤
药物,硫唑嘌呤片
药物,硫唑嘌呤片
药物,注射用甲氨蝶呤
症状,结节
科室,皮肤科
科室,皮肤性病科
检查,血常规
治疗方式,药物治疗
治疗方式,支持性治疗
食物,小麦粥
食物,蔬菜杂烩粥
食物,杂粮粥
食物,柿饼粥
食物,绿豆南瓜汤
食物,冬菇椰菜豆腐粉丝汤
食物,清炒蘑菇
食物,清炒嫩黄瓜
食物,白酒
食物,杏仁
食物,白扁豆
食物,虾皮
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,丙酸倍氯米松乳膏
药物,哈西奈德溶液
药物,哈西奈德乳膏
药物,复方丙酸氯倍他索软膏
药物,醋酸氟轻松乳膏
药物,丙酸氟替卡松乳膏
药物,硫酸羟氯喹片
药物,丙酸氯倍他索乳膏
药物,复方醋酸曲安西龙涂剂
药物,丙酸氯倍他索乳膏
药物,硫酸羟氯喹片
症状,瘙痒
症状,水肿
症状,脂膜炎
症状,丘疹
症状,结节
症状,溃疡
症状,鳞屑
科室,风湿免疫科
科室,内科
检查,血小板减少
检查,抗核抗体
治疗方式,药物治疗
治疗方式,支持性治疗
食物,绿豆奶粥
食物,绿豆粥
食物,绿豆麦片粥
食物,绿豆冬瓜汤
食物,青胡萝卜排骨汤
食物,土豆胡萝卜汤
食物,胡萝卜番茄汤
食物,清炖鲫鱼
食物,鹿肉
食物,白酒
食物,杏仁
食物,白扁豆
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,倍他米松片
药物,氯雷他定片
药物,醋酸地塞米松片
药物,醋酸曲安奈德乳膏
药物,醋酸氟轻松乳膏
药物,复方樟脑乳膏
药物,氯雷他定胶囊
药物,咪康唑氯倍他索乳膏
药物,盐酸西替利嗪片
药物,马来酸氯苯那敏片
药物,百癣夏塔热片
药物,氯雷他定糖浆
药物,氟轻松维B6乳膏
药物,盐酸左西替利嗪分散片
药物,氯雷他定片
药物,氯雷他定胶囊
症状,瘙痒
症状,焦虑
症状,紧张
症状,脱皮
症状,皮炎
症状,鳞屑
科室,皮肤科
科室,皮肤性病科
检查,皮疹
治疗方式,药物治疗
治疗方式,支持性治疗
治疗方式,手术治疗
食物,鸡肉冬菜饼
食物,鸡肉白薯粥
食物,鸡肉冬菇蒸饺
食物,鸡肉蒸饺
食物,香菇油菜面筋粥
食物,香菇油菜包
食物,白萝卜油菜汁
食物,油菜丝炒面
食物,干腌菜
食物,白酒
食物,鸡蛋
食物,杏仁
食物,鸭肝
食物,鸡肉
食物,鸽肉
食物,芝麻
药物,氨糖美辛肠溶片
药物,吡罗昔康片
药物,鹿瓜多肽注射液
药物,注射用重组人Ⅱ型肿瘤坏死因子受体-抗体融合蛋白
药物,阿司匹林肠溶胶囊
药物,灵仙跌打片
药物,酮洛芬缓释胶囊
药物,雷公藤多苷片
药物,风湿骨痛丸
药物,吲哚美辛栓
药物,酮洛芬胶囊
药物,双氯芬酸钠肠溶片
药物,奥沙普秦肠溶片
药物,奥沙普秦肠溶胶囊
药物,复方独活吲哚美辛胶囊
药物,依托芬那酯凝胶
药物,酮洛芬缓释胶囊
药物,奥沙普秦肠溶片
症状,贫血
症状,疲劳
症状,水肿
症状,低热
症状,截瘫
症状,坐骨神经痛
症状,疲乏
症状,咳嗽
症状,厌食
症状,心绞痛
症状,心包炎
症状,晨僵
症状,钝痛
症状,驼背
症状,打喷嚏
症状,葡萄膜炎
症状,腰痛
症状,肌痛
症状,卧床不起
症状,咳痰
症状,蛋白尿
症状,心力衰竭
症状,足跟痛
症状,C
症状,胸痛
症状,高热
科室,风湿免疫科
科室,内科
检查,血常规
检查,血常规
检查,淋巴细胞
检查,碱性磷酸酶
检查,类风湿因子
检查,血清补体C3
治疗方式,支持性治疗
治疗方式,手术治疗
治疗方式,康复治疗
药物,复方水杨酸甲酯苯海拉明喷雾剂
药物,金骨莲片
药物,吡罗昔康片
药物,阿司匹林肠溶胶囊
药物,骨筋丸胶囊
药物,骨肽片
药物,甲芬那酸片
药物,骨刺消痛胶囊
药物,消炎镇痛膏
药物,吲哚美辛肠溶片
药物,抗骨增生片
药物,藤黄健骨胶囊
药物,麝香壮骨膏
药物,牛痘疫苗接种家兔炎症皮肤提取物片
药物,关节克痹丸
药物,安络痛胶囊
药物,注射用头孢唑林钠
药物,小活络丸
药物,对乙酰氨基酚口服溶液
药物,奥沙普秦肠溶片
药物,氧氟沙星片
药物,消炎镇痛膏
药物,麝香壮骨膏
科室,风湿免疫科
科室,内科
检查,单核细胞
治疗方式,药物治疗
治疗方式,康复治疗
药物,红霉素肠溶片
药物,盐酸多西环素胶囊
药物,琥乙红霉素颗粒
药物,盐酸美他环素片
药物,磷霉素钙甲氧苄啶胶囊
药物,盐酸多西环素片
药物,依托红霉素颗粒
药物,琥乙红霉素片
药物,四环素片
药物,依托红霉素片
药物,依托红霉素片
药物,盐酸美他环素片
症状,贫血
症状,恶心
症状,头晕
症状,昏迷
症状,水泡
症状,水肿
症状,剧痛
症状,紧张
症状,谵妄
症状,出冷汗
症状,头痛
症状,黄疸
症状,高热
科室,普外科
科室,外科
治疗方式,手术治疗
治疗方式,支持性治疗
药物,头孢克洛颗粒
药物,头孢呋辛酯干混悬剂
药物,乳酸左氧氟沙星片
药物,头孢克肟颗粒
药物,头孢呋辛酯胶囊
药物,依托红霉素片
药物,头孢拉定胶囊
药物,乙酰螺旋霉素片
药物,石淋通颗粒
药物,首乌延寿片
药物,司帕沙星分散片
药物,盐酸左氧氟沙星胶囊
药物,氨苄西林胶囊
药物,头孢克肟分散片
药物,磷霉素氨丁三醇散
药物,盐酸头孢他美酯片
药物,头孢氨苄胶囊
药物,酒石酸托特罗定片
药物,盐酸头孢他美酯干混悬剂
药物,阿莫西林颗粒
药物,头孢氨苄胶囊
药物,盐酸左氧氟沙星胶囊
症状,脓肿
症状,脾肿大
症状,水肿
症状,皮疹
症状,腹泻
症状,疱疹
症状,结痂
症状,丘疹
症状,尿痛
症状,骨膜炎
症状,溃疡
症状,背痛
症状,脓疱
科室,风湿免疫科
科室,内科
检查,淋巴细胞
检查,白细胞数
检查,白细胞数
治疗方式,药物治疗
治疗方式,支持性治疗
食物,牛奶菠菜粥
食物,花生杏仁粥
食物,小麦粥
食物,荞麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,萝卜青果粥
食物,苦瓜瘦肉汤
食物,啤酒
食物,白酒
食物,杏仁
食物,油豆腐
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,祛瘀散结胶囊
药物,乳核散结胶囊
药物,小金丸
药物,乳宁片
药物,乳癖清胶囊
药物,乳癖消片
药物,乳核散结片
药物,小金丸
药物,乳宁片
科室,普外科
科室,外科
治疗方式,药物治疗
治疗方式,手术治疗
治疗方式,支持性治疗
食物,小麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,木瓜胡萝卜玉米粥
食物,牛奶玉米汤
食物,红萝卜无花果花鱼汤
食物,金银花黄瓜肉片汤
食物,清炒蘑菇
食物,啤酒
食物,白酒
食物,杏仁
食物,白扁豆
食物,鸭肝
食物,芝麻
食物,葵花子仁
食物,核桃
药物,注射用卡铂
药物,注射用培美曲塞二钠
药物,注射用培美曲塞二钠
药物,注射用卡铂
症状,淋巴结肿大
症状,钝痛
科室,肿瘤外科
科室,肿瘤科
检查,涂片
检查,涂片
检查,涂片
治疗方式,支持性治疗
治疗方式,康复治疗
药物,四妙丸
药物,氯唑沙宗片
药物,复方水杨酸甲酯乳膏
药物,麝香接骨胶囊
药物,复方倍他米松注射液
药物,四妙丸
药物,复方水杨酸甲酯乳膏
症状,乏力
症状,低热
科室,风湿免疫科
科室,内科
检查,红细胞计数
检查,嗜酸性粒细胞
检查,抗核抗体
治疗方式,药物治疗
治疗方式,支持性治疗
药物,氯雷他定片
药物,醋酸曲安奈德尿素软膏
药物,醋酸曲安奈德乳膏
药物,盐酸氯环利嗪片
药物,醋酸氟轻松乳膏
药物,氯雷他定胶囊
药物,复方樟脑乳膏
药物,复方曲安奈德乳膏
药物,咪康唑氯倍他索乳膏
药物,马来酸氯苯那敏片
药物,氯雷他定糖浆
药物,氟轻松维B6乳膏
药物,盐酸异丙嗪片
药物,氯雷他定糖浆
药物,氯雷他定片
症状,水泡
症状,皮炎
科室,风湿免疫科
科室,内科
治疗方式,药物治疗
治疗方式,支持性治疗
药物,吡嘧司特钾片
药物,氯雷他定片
药物,丹皮酚软膏
药物,苍夷滴鼻剂
药物,富马酸酮替芬滴鼻液
药物,富马酸酮替芬片
药物,氯雷他定胶囊
药物,孟鲁司特钠片
药物,孟鲁司特钠咀嚼片
药物,盐酸西替利嗪片
药物,马来酸氯苯那敏片
药物,盐酸左卡巴斯汀鼻喷雾剂
药物,祛风止痒口服液
药物,氯雷他定糖浆
药物,盐酸氮卓斯汀鼻喷剂
药物,富马酸酮替芬胶囊
药物,盐酸羟甲唑啉喷雾剂
药物,吡嘧司特钾片
药物,盐酸羟甲唑啉喷雾剂
症状,淋巴结肿大
症状,血管炎
症状,结节
症状,脑膜炎
症状,皮疹
科室,风湿免疫科
科室,内科
检查,沉淀反应
检查,类风湿因子
治疗方式,支持性治疗
治疗方式,康复治疗
药物,伤痛酊
药物,布洛芬片
药物,布洛芬缓释混悬液
药物,布洛芬缓释胶囊
药物,阿西美辛缓释胶囊
药物,Ⅰ
药物,复方七叶皂苷钠凝胶
药物,酮洛芬凝胶
药物,双氯芬酸钠肠溶片
药物,双氯芬酸二乙胺凝胶
药物,双氯芬酸钠缓释片
药物,依托芬那酯凝胶
药物,布洛芬缓释胶囊
药物,依托芬那酯凝胶
症状,水肿
症状,剧痛
症状,紧张
症状,头痛
症状,高热
科室,普外科
科室,外科
治疗方式,药物治疗
治疗方式,支持性治疗
药物,右旋糖酐40葡萄糖注射液
药物,盐酸多巴酚丁胺葡萄糖注射液
药物,注射用氢化可的松琥珀酸钠
药物,盐酸肾上腺素注射液
药物,盐酸苯海拉明注射液
药物,氢化泼尼松注射液
药物,盐酸纳洛酮注射液
药物,氢化可的松注射液
药物,盐酸肾上腺素注射液
药物,氢化可的松注射液
科室,风湿免疫科
科室,内科
治疗方式,药物治疗
治疗方式,支持性治疗
食物,凉拌茄子
食物,干烧茄子
食物,煎酿茄子
食物,青瓜鳝鱼
食物,红烧鳝鱼段
食物,归参鳝鱼羹
食物,西兰花素鸡马蹄冬菇汤
食物,蘑菇木耳西兰花腐竹汤
食物,鸡心
食物,鸡肝
食物,鹅肉
食物,白扁豆
食物,鸡肉
食物,葵花子仁
食物,白果（干）
食物,白扁豆
药物,贝诺酯片
药物,萘普生片
药物,双氯芬酸钠肠溶片
药物,阿司匹林片
药物,双氯芬酸钠缓释片
药物,别嘌醇片
药物,贝诺酯片
药物,阿司匹林片
症状,疲劳
症状,心悸
症状,剧痛
症状,紧张
症状,寒战
科室,风湿免疫科
科室,内科
检查,血常规
检查,尿常规
检查,尿酸
检查,尿酸
检查,血清尿酸
检查,血清尿酸
检查,血清尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,血尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,偏振光显微镜检查
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
检查,尿酸
治疗方式,药物治疗
治疗方式,支持性治疗
治疗方式,康复治疗
食物,羊腩萝卜丝粥
食物,蔬菜杂烩粥
食物,杂粮粥
食物,荞麦粥
食物,小麦粥
食物,萝卜豆腐汤
食物,苦瓜瘦肉汤
食物,牛奶玉米汤
食物,啤酒
食物,黄酒
食物,白酒
食物,鸡心
食物,鸭肝
食物,葵花子仁
食物,白果（干）
食物,白扁豆
药物,萘普生片
药物,阿司匹林肠溶胶囊
药物,双氯芬酸钠肠溶片
药物,阿司匹林肠溶片
药物,阿司匹林片
药物,双氯芬酸钠缓释片
药物,阿司匹林肠溶胶囊
药物,阿司匹林片
症状,硬化
症状,瘙痒
症状,无力
症状,钙化
症状,剧痛
症状,寒战
症状,紧张
症状,高血压
症状,结石
症状,头痛
症状,厌食
症状,过劳
科室,风湿免疫科
科室,内科
检查,尿酸
治疗方式,药物治疗
治疗方式,支持性治疗
食物,小麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,肉片粥
食物,荞麦粥
食物,苦瓜瘦肉汤
食物,牛奶玉米汤
食物,萝卜豆腐汤
食物,干腌菜
食物,啤酒
食物,白酒
食物,鸡心
食物,鸭肝
食物,葵花子仁
食物,白果（干）
食物,大豆
药物,滴通鼻炎水
药物,氯雷他定片
药物,盐酸异丙嗪片
药物,胆香鼻炎片
药物,盐酸非索非那定片
药物,富马酸酮替芬滴鼻液
药物,富马酸酮替芬片
药物,氯雷他定胶囊
药物,孟鲁司特钠片
药物,孟鲁司特钠咀嚼片
药物,盐酸西替利嗪片
药物,马来酸氯苯那敏片
药物,氯雷他定糖浆
药物,通窍鼻炎片
药物,富马酸酮替芬胶囊
药物,盐酸左旋咪唑搽剂
药物,富马酸酮替芬片
药物,氯雷他定糖浆
症状,休克
症状,水肿
症状,瘙痒
科室,风湿免疫科
科室,内科
检查,皮损
治疗方式,药物治疗
治疗方式,支持性治疗
食物,雪菜叉烧包
食物,黄豆芽蘑菇汤
食物,雪菜青豆韭菜豆腐汤
食物,双菇番茄黄瓜紫菜汤
食物,瑶柱生菜白菜汤
食物,冰糖绿豆苋菜粥
食物,菠菜双蛋羹
食物,紫菜芙蓉汤
食物,鸡心
食物,鹅肉
食物,白扁豆
食物,沙丁鱼
食物,鸡蛋
食物,鸭肝
食物,葵花子仁
食物,白果（干）
药物,青霉素V钾胶囊
药物,阿司匹林肠溶胶囊
药物,双氯芬酸钠肠溶片
药物,阿司匹林肠溶片
药物,琥乙红霉素片
药物,青霉素V钾片
药物,阿司匹林肠溶胶囊
药物,青霉素V钾胶囊
症状,斑丘疹
症状,肝肿大
症状,水肿
症状,心音低钝
症状,腹水
症状,咳嗽
症状,鼻出血
症状,端坐呼吸
症状,震颤
症状,心绞痛
症状,心包炎
症状,心悸
症状,剧痛
症状,乏力
症状,抽搐
症状,瘀血
症状,充血
症状,心力衰竭
症状,腹痛
症状,猝死
症状,水冲脉
症状,高热
科室,儿科综合
科室,儿科
检查,淋巴细胞
检查,淋巴细胞
检查,抗心肌抗体
检查,谷草转氨酶
检查,心电图
检查,二维超声心动图
检查,多普勒超声心动图
治疗方式,药物治疗
治疗方式,支持性治疗
食物,瑶柱生菜白菜汤
食物,双菇番茄黄瓜紫菜汤
食物,雪菜青豆韭菜豆腐汤
食物,菠菜豆腐汤
食物,冰糖绿豆苋菜粥
食物,白菜蛋花粥
食物,紫菜芙蓉汤
食物,菠菜双蛋羹
食物,白酒
食物,鸡心
食物,鹅肉
食物,白扁豆
食物,鸡蛋
食物,鸭肝
食物,葵花子仁
食物,白果（干）
科室,小儿外科
科室,儿科
检查,淋巴细胞
检查,淋巴细胞
治疗方式,药物治疗
治疗方式,支持性治疗
食物,红豆花生红枣粥
食物,枣莲三宝粥
食物,羊腩萝卜丝粥
食物,小麦粥
食物,荞麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,萝卜豆腐汤
食物,啤酒
食物,白酒
食物,鸡心
食物,鹅肉
食物,鸡蛋
食物,鸭肝
食物,葵花子仁
食物,白果（干）
药物,红霉素肠溶片
药物,琥乙红霉素片
药物,琥乙红霉素胶囊
药物,琥乙红霉素颗粒
药物,红霉素肠溶片
药物,琥乙红霉素颗粒
症状,恶心
症状,水肿
症状,浮肿
症状,腹痛
症状,皮疹
症状,风团
科室,风湿免疫科
科室,内科
治疗方式,药物治疗
治疗方式,支持性治疗
食物,香瓜菜
食物,腐竹瑶柱发菜瘦肉汤
食物,苋菜鱼头豆腐汤
食物,豆薯小米粥
食物,小麦粥
食物,荞麦粥
食物,肉片粥
食物,杂粮粥
食物,啤酒
食物,黄酒
食物,白酒
食物,鸡心
食物,鸭肝
食物,葵花子仁
食物,白果（干）
食物,大豆
症状,贫血
症状,腹泻
科室,风湿免疫科
科室,内科
检查,甲状腺球蛋白
治疗方式,手术治疗
治疗方式,药物治疗
治疗方式,支持性治疗
食物,荞麦粥
食物,杂粮粥
食物,蔬菜杂烩粥
食物,小麦粥
食物,羊腩萝卜丝粥
食物,花生杏仁粥
食物,玉米火腿粥
食物,萝卜豆腐汤
食物,啤酒
食物,白酒
食物,鸡心
食物,鹅肉
食物,鸭肝
食物,杏仁
食物,西瓜子仁
食物,南瓜子仁
药物,Ⅰ
药物,注射用重组人白介素-2(Ⅰ)
科室,肿瘤外科
科室,肿瘤科
治疗方式,手术治疗
治疗方式,药物治疗
治疗方式,康复治疗
药物,红霉素肠溶片
药物,琥乙红霉素片
药物,琥乙红霉素胶囊
药物,琥乙红霉素颗粒
药物,红霉素肠溶片
药物,琥乙红霉素颗粒
症状,充血
症状,腹胀
症状,水泡
症状,脱水
症状,腹泻
症状,高热
症状,发绀
症状,败血症
症状,休克
症状,厌食
症状,黄疸
症状,嗜睡
科室,小儿外科
科室,儿科
检查,白细胞分类计数
检查,涂片
治疗方式,药物治疗
治疗方式,支持性治疗
